Unnamed: 0,radio,MCC,MNC,TAC,CID,unit,LON,LAT,RANGE,SAM,changeable,created,updated,averageSignal,Country,Network,Continent
40526460,GSM,651,2,1,40003,0,27.515496,-29.304126,1101,229,1,1430339738,1431440443,0,Lesotho,Econet,Africa
40526461,GSM,651,2,1,40002,0,27.509715,-29.312795,1000,54,1,1430339738,1431440443,0,Lesotho,Econet,Africa
40526462,GSM,651,2,1,40073,0,27.522432,-29.296198,1000,47,1,1430340038,1430822447,0,Lesotho,Econet,Africa
40526463,GSM,651,2,1,40151,0,27.531879,-29.298444,1000,83,1,1430340038,1431439237,0,Lesotho,Econet,Africa
40526464,GSM,651,2,1,40013,0,27.533349,-29.297004,1000,220,1,1430340038,1430820947,0,Lesotho,Econet,Africa
40526465,GSM,651,2,2,40222,0,27.505375,-29.313902,1000,99,1,1430472642,1431440443,0,Lesotho,Econet,Africa
40526466,GSM,651,2,2,40021,0,27.507608,-29.317605,1000,28,1,1430472947,1431438953,0,Lesotho,Econet,Africa
40526467,GSM,651,2,2,40023,0,27.494287,-29.314619,1000,118,1,1430472947,1431440443,0,Lesotho,Econet,Africa
40526468,GSM,651,2,2,40223,0,27.499212,-29.313456,1000,54,1,1430472947,1430543141,0,Lesotho,Econet,Africa
40526469,GSM,651,2,2,40242,0,27.487882,-29.313647,1964,108,1,1430473844,1431440743,0,Lesotho,Econet,Africa
40526470,GSM,651,2,2,40632,0,27.493423,-29.313126,1000,15,1,1430475642,1430545238,0,Lesotho,Econet,Africa
40526471,GSM,651,2,2,40361,0,27.491602,-29.313536,1000,117,1,1430477430,1430545541,0,Lesotho,Econet,Africa
40526472,GSM,651,2,2,40363,0,27.487644,-29.314598,1000,23,1,1430477729,1431440443,0,Lesotho,Econet,Africa
40526473,GSM,651,2,2,40243,0,27.478991,-29.314957,1000,11,1,1430458232,1430458232,0,Lesotho,Econet,Africa
40526474,GSM,651,2,1,10032,0,27.477988,-29.315945,1000,25,1,1430478031,1430493632,0,Lesotho,Econet,Africa
40526475,GSM,651,2,11102,1134,0,27.478866577148,-29.316329956055,1000,1,1,1430459153,1430459153,0,Lesotho,Econet,Africa
40526476,GSM,651,2,11102,10172,0,27.477665,-29.317532,1000,8,1,1430460330,1430460330,0,Lesotho,Econet,Africa
40526477,GSM,651,2,2,40172,0,27.493876,-29.311255,3477,541,1,1430480733,1430588141,0,Lesotho,Econet,Africa
40526478,GSM,651,2,2,40163,0,27.483339,-29.314811,1071,113,1,1430487338,1431440443,0,Lesotho,Econet,Africa
40526479,GSM,651,2,2,40291,0,27.5089,-29.31436,2701,23,1,1430502644,1431438954,0,Lesotho,Econet,Africa
40526480,GSM,651,2,11102,10653,0,27.48161315918,-29.309463500977,1000,1,1,1430493632,1430493632,0,Lesotho,Econet,Africa
40526481,GSM,651,2,11102,10693,0,27.486649,-29.31221,3676,12,1,1430513734,1430822750,0,Lesotho,Econet,Africa
40526482,GSM,651,2,11102,10691,0,27.485733032227,-29.314956665039,1000,2,1,1430500952,1430500952,0,Lesotho,Econet,Africa
40526483,GSM,651,2,2,40221,0,27.514832,-29.306661,1000,74,1,1430562339,1431438954,0,Lesotho,Econet,Africa
40526484,GSM,651,2,1,40051,0,27.50808,-29.313583,1000,11,1,1430542839,1430542839,0,Lesotho,Econet,Africa
40526485,GSM,651,2,1,40061,0,27.509078979492,-29.313583374023,1000,1,1,1430542839,1430542839,0,Lesotho,Econet,Africa
40526486,GSM,651,2,2,40161,0,27.494472,-29.312366,1000,44,1,1430545238,1430545238,0,Lesotho,Econet,Africa
40526487,GSM,651,2,2,40362,0,27.491226196289,-29.313583374023,1000,3,1,1430545238,1430545238,0,Lesotho,Econet,Africa
40526488,GSM,651,2,11101,10073,0,27.525101,-29.298019,1000,12,1,1430588141,1430588141,0,Lesotho,Econet,Africa
40526489,GSM,651,2,1,40011,0,27.54079,-29.294565,1000,33,1,1430610345,1431439842,0,Lesotho,Econet,Africa
40526490,GSM,651,2,11101,10103,0,27.524058,-29.290717,4789,43,1,1430840747,1492038201,0,Lesotho,Econet,Africa
40526491,GSM,651,2,11101,10072,0,27.51678,-29.290794,1000,79,1,1430822750,1430822750,0,Lesotho,Econet,Africa
40526492,GSM,651,2,1,40071,0,27.524185180664,-29.288864135742,1000,1,1,1430821233,1430821233,0,Lesotho,Econet,Africa
40526493,GSM,651,2,11102,10023,0,27.511825561523,-29.287490844727,1000,1,1,1430822750,1430822750,0,Lesotho,Econet,Africa
40526494,GSM,651,2,11102,10361,0,27.511825561523,-29.287490844727,1000,1,1,1430822750,1430822750,0,Lesotho,Econet,Africa
40526495,GSM,651,2,11102,10651,0,27.511825561523,-29.287490844727,1000,1,1,1430827831,1430827831,0,Lesotho,Econet,Africa
40526496,GSM,651,2,11102,10655,0,27.511825561523,-29.287490844727,1000,1,1,1430827831,1430827831,0,Lesotho,Econet,Africa
40526497,GSM,651,2,3,40462,0,27.550054,-29.392404,1000,43,1,1431437432,1431437432,0,Lesotho,Econet,Africa
40526498,GSM,651,2,3,40433,0,27.538559,-29.396103,1000,45,1,1431437432,1431437432,0,Lesotho,Econet,Africa
40526499,GSM,651,2,3,40463,0,27.530071,-29.400199,1000,14,1,1431437432,1431437432,0,Lesotho,Econet,Africa
40526500,GSM,651,2,3,40642,0,27.523188,-29.394115,1000,106,1,1431437732,1431437732,0,Lesotho,Econet,Africa
40526501,GSM,651,2,3,40431,0,27.53031,-29.379474,1121,100,1,1431438336,1431438336,0,Lesotho,Econet,Africa
40526502,GSM,651,2,1,40452,0,27.533394,-29.367357,1000,51,1,1431438652,1431438652,0,Lesotho,Econet,Africa
40526503,GSM,651,2,1,40453,0,27.523285,-29.354877,1000,29,1,1431438653,1431438653,0,Lesotho,Econet,Africa
40526504,GSM,651,2,1,40141,0,27.510937,-29.337172,1000,17,1,1431438653,1431438653,0,Lesotho,Econet,Africa
40526505,GSM,651,2,1,40033,0,27.528954,-29.308662,1000,36,1,1431439236,1431439236,0,Lesotho,Econet,Africa
40526506,GSM,651,2,1,40153,0,27.533893,-29.303592,1000,29,1,1431439236,1431439236,0,Lesotho,Econet,Africa
40526507,GSM,651,2,1,40102,0,27.542037963867,-29.294357299805,1000,9,1,1431439543,1431439543,0,Lesotho,Econet,Africa
40526508,GSM,651,2,1,40183,0,27.541573,-29.281403,1345,127,1,1431440143,1431440143,0,Lesotho,Econet,Africa
40526509,GSM,651,2,1,40042,0,27.519668,-29.295129,2093,169,1,1431440443,1431440443,0,Lesotho,Econet,Africa
40526510,GSM,651,2,2,40651,0,27.481815,-29.314997,1000,34,1,1431448829,1431448829,0,Lesotho,Econet,Africa
40526511,GSM,651,2,2,40293,0,27.474129,-29.326767,1000,20,1,1431449139,1431449139,0,Lesotho,Econet,Africa
40526512,GSM,651,2,2,40262,0,27.46358,-29.340476,1881,213,1,1431449445,1431449445,0,Lesotho,Econet,Africa
40526513,GSM,651,2,2,40691,0,27.489657,-29.314957,1000,7,1,1432140037,1432140037,0,Lesotho,Econet,Africa
40526514,UMTS,651,2,7,2747397,0,27.253646850586,-29.831314086914,1000,1,1,1455540753,1455540753,0,Lesotho,Econet,Africa
40526515,GSM,651,2,11104,20621,0,28.56205,-28.760147,1000,4,1,1459743034,1466940523,0,Lesotho,Econet,Africa
40526516,GSM,651,2,11104,20072,0,28.501282,-28.760491,2624,4,1,1459743033,1466948553,0,Lesotho,Econet,Africa
40526517,GSM,651,2,11102,10222,0,27.50358581543,-29.313583374023,1000,1,1,1462313154,1462313154,0,Lesotho,Econet,Africa
40526518,GSM,651,2,11103,6019,0,27.62580871582,-29.363021850586,1000,1,1,1427851958,1427851958,0,Lesotho,Econet,Africa
40526519,GSM,651,2,11105,3041,0,28.335800170898,-29.522323608398,1000,1,1,1442642283,1442642283,0,Lesotho,Econet,Africa
40526520,GSM,651,2,11103,1117,0,27.62580871582,-29.363021850586,1000,1,1,1427851958,1427851958,0,Lesotho,Econet,Africa
40526521,GSM,651,2,11101,10671,0,27.452774047852,-29.21745300293,1000,1,1,1438312161,1438312161,0,Lesotho,Econet,Africa
40526522,GSM,651,2,11104,2054,0,27.816696166992,-29.408340454102,1000,1,1,1426492840,1426492840,0,Lesotho,Econet,Africa
40526523,GSM,651,2,11105,2041,0,28.320693969727,-29.514083862305,1000,1,1,1442642283,1442642283,0,Lesotho,Econet,Africa
40526524,GSM,651,2,11104,20613,0,27.452774047852,-29.225692749023,1000,1,1,1438312161,1438312161,0,Lesotho,Econet,Africa
40526525,GSM,651,2,11106,3081,0,28.687362670898,-30.122451782227,1000,1,1,1449478918,1449478918,0,Lesotho,Econet,Africa
40526526,GSM,651,2,11106,1077,0,28.691482543945,-30.119705200195,1000,1,1,1449478918,1449478918,0,Lesotho,Econet,Africa
40526527,GSM,651,2,11101,2386,0,27.62580871582,-29.363021850586,1000,1,1,1427851958,1427851958,0,Lesotho,Econet,Africa
40526528,GSM,651,2,11102,1323,0,27.488479614258,-29.313583374023,1000,1,1,1427851958,1427851958,0,Lesotho,Econet,Africa
40526529,GSM,651,2,11101,6337,0,27.535171508789,-29.367141723633,1000,1,1,1424915117,1424915117,0,Lesotho,Econet,Africa
40526530,GSM,651,2,11103,3305,0,27.62580871582,-29.363021850586,1000,1,1,1427851958,1427851958,0,Lesotho,Econet,Africa
40526531,GSM,651,2,11101,2258,0,27.52555847168,-29.323196411133,1000,1,1,1427161521,1427161521,0,Lesotho,Econet,Africa
40526532,GSM,651,2,11104,20122,0,28.177871704102,-28.990859985352,1000,1,1,1445241876,1445241876,0,Lesotho,Econet,Africa
40526533,GSM,651,2,11104,1054,0,27.816696166992,-29.408340454102,1000,1,1,1426492840,1426492840,0,Lesotho,Econet,Africa
40526534,GSM,651,2,11106,1075,0,28.687362670898,-30.122451782227,1000,1,1,1449478918,1449478918,0,Lesotho,Econet,Africa
40526535,GSM,651,2,11101,5337,0,27.535171508789,-29.367141723633,1000,1,1,1424915117,1424915117,0,Lesotho,Econet,Africa
40526536,GSM,651,2,11102,1314,0,27.484359741211,-29.310836791992,1000,1,1,1426209984,1426209984,0,Lesotho,Econet,Africa
40526537,GSM,651,2,11107,6107,0,27.726058959961,-29.446792602539,1000,1,1,1408433849,1408433849,0,Lesotho,Econet,Africa
40526538,GSM,651,2,11106,2081,0,28.687362670898,-30.122451782227,1000,1,1,1449478918,1449478918,0,Lesotho,Econet,Africa
40526539,GSM,651,2,11103,2024,0,27.816696166992,-29.408340454102,1000,1,1,1427161521,1427161521,0,Lesotho,Econet,Africa
40526540,GSM,651,2,11101,3386,0,27.535171508789,-29.367141723633,1000,1,1,1424915117,1424915117,0,Lesotho,Econet,Africa
40526541,GSM,651,2,11106,30071,0,28.68049621582,-30.125198364258,1000,1,1,1449478918,1449478918,0,Lesotho,Econet,Africa
40526542,GSM,651,2,11104,20012,0,28.177871704102,-28.990859985352,1000,1,1,1445241876,1445241876,0,Lesotho,Econet,Africa
40526543,GSM,651,2,11101,1256,0,27.52555847168,-29.323196411133,1000,1,1,1427161521,1427161521,0,Lesotho,Econet,Africa
40526544,GSM,651,2,11107,2108,0,27.726058959961,-29.446792602539,1000,1,1,1408433849,1408433849,0,Lesotho,Econet,Africa
40526545,GSM,651,2,11106,4081,0,28.687362670898,-30.122451782227,1000,1,1,1449478918,1449478918,0,Lesotho,Econet,Africa
40526546,GSM,651,2,11103,1024,0,27.815322875977,-29.408340454102,1000,1,1,1427851958,1427851958,0,Lesotho,Econet,Africa
40526547,GSM,651,2,11103,3024,0,27.815322875977,-29.408340454102,1000,1,1,1427851958,1427851958,0,Lesotho,Econet,Africa
40526548,GSM,651,2,11101,2356,0,27.52555847168,-29.323196411133,1000,1,1,1427161521,1427161521,0,Lesotho,Econet,Africa
40526549,GSM,651,2,11103,3068,0,27.535171508789,-29.367141723633,1000,1,1,1424915117,1424915117,0,Lesotho,Econet,Africa
40526550,GSM,651,2,11103,4019,0,27.62580871582,-29.363021850586,1000,1,1,1427851958,1427851958,0,Lesotho,Econet,Africa
40526551,GSM,651,2,11101,2008,0,27.52555847168,-29.323196411133,1000,1,1,1427161521,1427161521,0,Lesotho,Econet,Africa
40526552,GSM,651,2,11104,3054,0,27.816696166992,-29.408340454102,1000,1,1,1426492840,1426492840,0,Lesotho,Econet,Africa
40526553,GSM,651,2,11101,2256,0,27.52555847168,-29.323196411133,1000,1,1,1427161521,1427161521,0,Lesotho,Econet,Africa
40526554,GSM,651,2,11106,2075,0,28.687362670898,-30.121078491211,1000,1,1,1449478918,1449478918,0,Lesotho,Econet,Africa
40526555,GSM,651,2,11105,1041,0,28.320693969727,-29.514083862305,1000,1,1,1442642283,1442642283,0,Lesotho,Econet,Africa
40526556,GSM,651,2,11101,1386,0,27.62580871582,-29.363021850586,1000,1,1,1427851958,1427851958,0,Lesotho,Econet,Africa
40526557,GSM,651,2,11103,3117,0,27.535171508789,-29.367141723633,1000,1,1,1424915117,1424915117,0,Lesotho,Econet,Africa
40526558,GSM,651,2,11102,2323,0,27.491226196289,-29.324569702148,1000,1,1,1427851958,1427851958,0,Lesotho,Econet,Africa
40526559,UMTS,651,2,2,2727227,0,27.467880249023,-29.299850463867,1000,2,1,1458848540,1473309308,0,Lesotho,Econet,Africa
40526560,UMTS,651,2,1,2727018,0,27.540715,-29.273542,2049,3,1,1458848540,1519659924,0,Lesotho,Econet,Africa
40526561,UMTS,651,2,4,2737098,0,28.176498413086,-29.003219604492,1000,1,1,1445241884,1445241884,0,Lesotho,Econet,Africa
40526562,UMTS,651,2,2,2729628,0,27.479553,-29.31633,1000,2,1,1458848540,1473309308,0,Lesotho,Econet,Africa
40526563,UMTS,651,2,2,2727308,0,27.469253540039,-29.298477172852,1000,1,1,1438312161,1438312161,0,Lesotho,Econet,Africa
40526564,UMTS,651,2,3,2727549,0,27.719421,-29.452744,1000,6,1,1458848540,1491394542,0,Lesotho,Econet,Africa
40526565,UMTS,651,2,2,2727309,0,27.449592,-29.297033,1000,3,1,1458848540,1519369777,0,Lesotho,Econet,Africa
40526566,UMTS,651,2,1,2726989,0,27.536544799805,-29.297103881836,1000,1,1,1436416078,1436416078,0,Lesotho,Econet,Africa
40526567,UMTS,651,2,4,2737097,0,28.180618286133,-28.983993530273,1000,1,1,1445241876,1445241876,0,Lesotho,Econet,Africa
40526568,UMTS,651,2,2,2727289,0,27.456226,-29.299253,1000,3,1,1458848540,1519293448,0,Lesotho,Econet,Africa
40526569,UMTS,651,2,2,2727669,0,27.48436,-29.31427,1000,2,1,1458848540,1473309308,0,Lesotho,Econet,Africa
40526570,UMTS,651,2,2,2727628,0,27.473373413086,-29.319076538086,1000,1,1,1449411466,1449411466,0,Lesotho,Econet,Africa
40526571,UMTS,651,2,3,2727547,0,27.721024,-29.450912,1000,3,1,1458848540,1491394542,0,Lesotho,Econet,Africa
40526572,UMTS,651,2,2,2727197,0,27.512965,-29.310113,1000,2,1,1458848540,1519511744,0,Lesotho,Econet,Africa
40526573,UMTS,651,2,2,2727259,0,27.448693,-29.29659,1000,3,1,1458848540,1519370455,0,Lesotho,Econet,Africa
40526574,UMTS,651,2,1,2727159,0,27.542725,-29.275818,1000,2,1,1458848540,1460392595,0,Lesotho,Econet,Africa
40526575,UMTS,651,2,2,2727627,0,27.48161315918,-29.313583374023,1000,1,1,1443584497,1443584497,0,Lesotho,Econet,Africa
40526576,UMTS,651,2,3,2729547,0,27.723312,-29.450226,1000,2,1,1458848540,1460878413,0,Lesotho,Econet,Africa
40526577,UMTS,651,2,1,2727127,0,27.535841,-29.299387,1000,2,1,1458848540,1518584714,0,Lesotho,Econet,Africa
40526578,UMTS,651,2,1,75597,0,27.470626831055,-29.298477172852,1000,1,1,1427851958,1427851958,0,Lesotho,Econet,Africa
40526579,UMTS,651,2,4,2736998,0,28.179244995117,-28.990859985352,1000,1,1,1445241884,1445241884,0,Lesotho,Econet,Africa
40526580,UMTS,651,2,2,2727288,0,27.456893920898,-29.301223754883,1000,1,1,1436415714,1436415714,0,Lesotho,Econet,Africa
40526581,UMTS,651,2,2,2727188,0,27.470626831055,-29.299850463867,1000,1,1,1444201409,1444201409,0,Lesotho,Econet,Africa
40526582,UMTS,651,2,4,2737099,0,28.115387,-28.900223,1000,2,1,1458848540,1466370562,0,Lesotho,Econet,Africa
40526583,UMTS,651,2,1,2727647,0,27.558098,-29.309926,2662,3,1,1458848540,1518584285,0,Lesotho,Econet,Africa
40526584,UMTS,651,2,4,2736989,0,28.181991577148,-28.986740112305,1000,1,1,1445241884,1445241884,0,Lesotho,Econet,Africa
40526585,UMTS,651,2,2,2727148,0,27.473373413086,-29.321823120117,1000,1,1,1440839187,1440839187,0,Lesotho,Econet,Africa
40526586,UMTS,651,2,4,2736988,0,28.176498413086,-29.003219604492,1000,1,1,1438071073,1438071073,0,Lesotho,Econet,Africa
40526587,UMTS,651,2,2,2727237,0,27.484359741211,-29.335556030273,1000,1,1,1446517928,1446517928,0,Lesotho,Econet,Africa
40526588,UMTS,651,2,1,2729047,0,27.514572,-29.321136,1609,2,1,1458848540,1473356093,0,Lesotho,Econet,Africa
40526589,GSM,651,2,11104,20622,0,28.624191,-28.752457,1000,5,1,1459743034,1466948553,0,Lesotho,Econet,Africa
40526590,UMTS,651,2,1,2729637,0,27.572250366211,-29.390487670898,1000,1,1,1459734509,1459734509,0,Lesotho,Econet,Africa
40526591,GSM,651,2,24107,10342,0,27.386856079102,-29.214706420898,1000,1,1,1478771438,1478771438,0,Lesotho,Econet,Africa
40526592,UMTS,651,2,3,2727539,0,27.710952758789,-29.442672729492,1000,1,1,1460525286,1460525286,0,Lesotho,Econet,Africa
40526593,UMTS,651,2,3,2729548,0,27.717476,-29.449883,1000,4,1,1461047421,1491394542,0,Lesotho,Econet,Africa
40526594,UMTS,651,2,4,2737339,0,28.249283,-28.767471,1000,3,1,1461091394,1465179231,0,Lesotho,Econet,Africa
40526595,GSM,651,2,11102,10163,0,27.390137,-29.246575,4453,2,1,1461212404,1496117199,0,Lesotho,Econet,Africa
40526596,UMTS,651,2,4,2737337,0,28.250032,-28.752781,1016,11,1,1461796761,1466430679,0,Lesotho,Econet,Africa
40526597,UMTS,651,2,4,2737338,0,28.271805,-28.751083,1000,5,1,1461796761,1466430679,0,Lesotho,Econet,Africa
40526598,UMTS,651,2,4,2737147,0,28.423690795898,-28.673629760742,1000,1,1,1461921955,1461921955,0,Lesotho,Econet,Africa
40526599,UMTS,651,2,4,2737349,0,28.625809,-29.021419,20951,40,1,1462334896,1467578822,0,Lesotho,Econet,Africa
40526600,GSM,651,2,526,60232,0,27.64778137207,-28.894729614258,1000,1,1,1462313154,1462313154,0,Lesotho,Econet,Africa
40526601,GSM,651,2,11102,10332,0,27.461013793945,-29.301223754883,1000,1,1,1462313154,1462313154,0,Lesotho,Econet,Africa
40526602,GSM,651,2,11101,10002,0,27.509078979492,-29.313583374023,1000,1,1,1462313154,1462313154,0,Lesotho,Econet,Africa
40526603,GSM,651,2,11104,20371,0,28.601878,-29.023482,6892,4,1,1462334935,1466888237,0,Lesotho,Econet,Africa
40526604,GSM,651,2,11102,10221,0,27.500839,-29.307404,1000,2,1,1462334935,1492038201,0,Lesotho,Econet,Africa
40526605,GSM,651,2,11101,10461,0,27.510452270508,-29.308090209961,1000,1,1,1462313154,1462313154,0,Lesotho,Econet,Africa
40526606,GSM,651,2,11102,10312,0,27.45964050293,-29.299850463867,1000,1,1,1462313154,1462313154,0,Lesotho,Econet,Africa
40526607,GSM,651,2,11102,10201,0,27.465133666992,-29.303970336914,1000,1,1,1462313154,1462313154,0,Lesotho,Econet,Africa
40526608,UMTS,651,2,4,2737028,0,28.502655,-28.7677,1000,2,1,1462382995,1463019376,0,Lesotho,Econet,Africa
40526609,UMTS,651,2,4,2737119,0,28.252029,-28.754997,1495,4,1,1462382995,1466430679,0,Lesotho,Econet,Africa
40526610,GSM,651,2,11104,20382,0,28.859024,-28.996036,1000,13,1,1462561799,1466370562,0,Lesotho,Econet,Africa
40526611,GSM,651,2,11104,20383,0,28.860647,-29.005716,1000,11,1,1462561799,1470701679,0,Lesotho,Econet,Africa
40526612,UMTS,651,2,4,2736978,0,28.04328918457,-28.886489868164,1000,1,1,1463019376,1463019376,0,Lesotho,Econet,Africa
40526613,UMTS,651,2,4,2737038,0,28.309707641602,-28.723068237305,1000,1,1,1463019376,1463019376,0,Lesotho,Econet,Africa
40526614,UMTS,651,2,2,2727318,0,27.484359741211,-29.32731628418,1000,1,1,1463019376,1463019376,0,Lesotho,Econet,Africa
40526615,UMTS,651,2,4,2737088,0,28.323893,-28.750118,14704,3,1,1463472513,1466430674,0,Lesotho,Econet,Africa
40526616,UMTS,651,2,4,2737358,0,28.859024047852,-28.994979858398,1000,1,1,1464359508,1464359508,0,Lesotho,Econet,Africa
40526617,GSM,651,2,11106,2092,0,29.303970336914,-30.158157348633,1000,1,1,1464737072,1464737072,0,Lesotho,Econet,Africa
40526618,GSM,651,2,11104,20381,0,28.85627746582,-28.994979858398,1000,2,1,1464759260,1464827865,0,Lesotho,Econet,Africa
40526619,UMTS,651,2,89,143173,0,28.249282836914,-28.738174438477,1000,1,1,1465179190,1465179190,0,Lesotho,Econet,Africa
40526620,UMTS,651,2,89,138989,0,28.247909545898,-28.738174438477,1000,1,1,1465179190,1465179190,0,Lesotho,Econet,Africa
40526621,UMTS,651,2,4,2737157,0,28.290488,-28.745044,3932,2,1,1465201631,1466430674,0,Lesotho,Econet,Africa
40526622,UMTS,651,2,4,2737357,0,28.709794,-28.977585,1616,3,1,1466273324,1466958599,0,Lesotho,Econet,Africa
40526623,UMTS,651,2,4,2737347,0,28.676605,-29.002991,1000,6,1,1466273324,1467578822,0,Lesotho,Econet,Africa
40526624,GSM,651,2,11104,20212,0,28.113327026367,-28.915328979492,1000,1,1,1466370562,1466370562,0,Lesotho,Econet,Africa
40526625,GSM,651,2,11104,20082,0,28.07487487793,-28.827438354492,1000,1,1,1466370562,1466370562,0,Lesotho,Econet,Africa
40526626,GSM,651,2,11104,20391,0,28.699302,-28.908032,14682,3,1,1466393222,1467812001,0,Lesotho,Econet,Africa
40526627,GSM,651,2,11104,20011,0,28.301467895508,-29.036178588867,1000,1,1,1466370562,1466370562,0,Lesotho,Econet,Africa
40526628,GSM,651,2,11104,20123,0,28.113327026367,-28.913955688477,1000,1,1,1466370562,1466370562,0,Lesotho,Econet,Africa
40526629,GSM,651,2,11104,20053,0,28.355026245117,-28.707962036133,1000,1,1,1466430679,1466430679,0,Lesotho,Econet,Africa
40526630,GSM,651,2,11104,20061,0,28.475875854492,-28.749160766602,1000,1,1,1466430679,1466430679,0,Lesotho,Econet,Africa
40526631,GSM,651,2,11104,20063,0,28.401718139648,-28.731307983398,1000,1,1,1466430679,1466430679,0,Lesotho,Econet,Africa
40526632,GSM,651,2,11104,20143,0,28.247909545898,-28.732681274414,1000,1,1,1466430684,1466430684,0,Lesotho,Econet,Africa
40526633,GSM,651,2,11104,20153,0,28.252029418945,-28.742294311523,1000,1,1,1466430679,1466430679,0,Lesotho,Econet,Africa
40526634,GSM,651,2,11104,20073,0,28.42643737793,-28.735427856445,1000,1,1,1466430679,1466430679,0,Lesotho,Econet,Africa
40526635,GSM,651,2,11104,20173,0,28.35090637207,-28.705215454102,1000,1,1,1466430679,1466430679,0,Lesotho,Econet,Africa
40526636,LTE,651,2,5,2057216,0,28.246536254883,-28.72444152832,1000,1,1,1466430674,1466430674,0,Lesotho,Econet,Africa
40526637,LTE,651,2,5,2057217,0,28.246536254883,-28.721694946289,1000,1,1,1466430674,1466430674,0,Lesotho,Econet,Africa
40526638,UMTS,651,2,4,2737127,0,28.28888,-28.739205,1761,2,1,1466453349,1532033961,0,Lesotho,Econet,Africa
40526639,UMTS,651,2,11104,2737129,0,28.247909545898,-28.727188110352,1000,1,1,1466430679,1466430679,0,Lesotho,Econet,Africa
40526640,UMTS,651,2,11104,2737029,0,28.375625610352,-28.713455200195,1000,1,1,1466430674,1466430674,0,Lesotho,Econet,Africa
40526641,UMTS,651,2,11104,2737088,0,28.53630065918,-28.757400512695,1000,1,1,1466430674,1466430674,0,Lesotho,Econet,Africa
40526642,UMTS,651,2,5,2737229,0,28.706589,-28.808899,1000,2,1,1466453349,1466948553,0,Lesotho,Econet,Africa
40526643,UMTS,651,2,5,2737228,0,28.728561,-28.820023,1790,5,1,1466453349,1467811937,0,Lesotho,Econet,Africa
40526644,UMTS,651,2,4,2737029,0,28.368759155273,-28.709335327148,1000,2,1,1466453349,1466940517,0,Lesotho,Econet,Africa
40526645,UMTS,651,2,4,2737117,0,28.26301574707,-28.753280639648,1000,1,1,1466430679,1466430679,0,Lesotho,Econet,Africa
40526646,UMTS,651,2,4,2737148,0,28.324813842773,-28.710708618164,1000,1,1,1466430679,1466430679,0,Lesotho,Econet,Africa
40526647,UMTS,651,2,5,2737227,0,28.696289,-28.807182,1976,4,1,1466453349,1466958599,0,Lesotho,Econet,Africa
40526648,UMTS,651,2,4,2737129,0,28.268508911133,-28.747787475586,1000,2,1,1466453349,1467811937,0,Lesotho,Econet,Africa
40526649,UMTS,651,2,11104,2737227,0,28.637924194336,-28.764266967773,1000,1,1,1466430633,1466430633,0,Lesotho,Econet,Africa
